FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES	REMARKS
0439	Oksekød, tværreb, råt	Beef, flatribs, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1161 C0269 E0150 F0003 G0003 H0003 J0131 K0001 M0001 N0001 P0024 Z0023	
0440	Oksekød, slag, råt	Beef, flank, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1161 C0269 E0150 F0003 G0003 H0003 J0131 K0001 M0001 N0001 P0024 Z0022	
0441	Karameller, blandede	Toffees, mixed	A0173 A0466 A0640 A0663 A0698 A0733 A0838 B1012 C0108 E0140 F0001 G0003 H0117 H0150 H0221 J0003 K0003 M0001 N0001 P0024	
0442	Kartoffel, chips (franske kartofler), fedtreducerede	Potato crisps, fatreduced	A0228 A0455 A0629 A0662 A0705 A0731 A0868 B1218 C0240 E0100 F0014 G0026 H0138 H0173 H0221 J0100 K0032 M0144 N0017 P0024 P0040	
0443	Kartoffel, chips (franske kartofler)	Potato crisps	A0228 A0455 A0629 A0662 A0705 A0731 A0868 B1218 C0240 E0100 F0014 G0025 H0138 H0173 H0221 J0100 K0032 M0144 N0017 P0024	
0444	Bolcher, blandede	Sweets, boiled	A0216 A0466 A0640 A0663 A0698 A0733 A0838 B1012 C0108 E0105 F0001 G0003 H0117 H0150 H0158 H0221 J0145 K0003 M0001 N0001 P0024	
0445	Lakridskonfekt	Liquorice allsorts	A0293 A0466 A0640 A0663 A0698 A0733 A0838 B2048 C0228 E0140 F0001 G0001 H0117 H0138 H0150 H0221 H0280 H0319 J0145 K0003 M0001 N0001 P0024	
0446	Mælkeis, uspec.	Ice cream, dairy, (wholemilk based)	A0227 A0454 A0628 A0721 A0724 A0776 A0789 B1201 C0235 E0139 F0018 G0003 H0100 H0136 H0178 J0136 K0003 M0001 N0001 P0024	
0447	Is, ermol-, uspec.	Ice cream, non dairy, average values	A0159 A0454 A0628 A0663 A0722 A0733 A0789 B1017 C0190 E0139 F0018 G0003 H0117 H0136 H0150 H0178 J0136 K0003 M0001 N0001 P0024	
0448	Vingummi	Fruit gums	A0293 A0466 A0640 A0663 A0698 A0733 A0838 B1012 C0108 E0140 F0001 G0001 H0117 H0146 H0150 H0158 H0165 H0221 H0356 J0145 K0003 M0166 N0036 P0024	
0449	Chokolade, Mars bar	Chocolate, Mars Bar	A0272 A0456 A0630 A0663 A0699 A0733 A0839 B1012 C0108 E0147 F0001 G0003 H0117 H0221 H0297 H0355 J0145 K0003 M0001 N0001 P0024	
0450	Chokolade, Bounty bar	Chocolate, Bounty Bar	A0272 A0456 A0630 A0663 A0699 A0733 A0839 B1012 C0108 E0147 F0001 G0003 H0117 H0221 H0297 H0340 H0355 J0145 K0003 M0001 N0001 P0024	
0451	Chokolade, fyldt	Chocolate, fancy and filled	A0272 A0456 A0630 A0663 A0699 A0733 A0839 B1318 C0155 E0147 F0001 G0003 H0117 H0136 H0221 J0145 K0003 M0001 N0001 P0024	
0452	Asier, syltede	Cucumber, large, pickled	A0152 A0455 A0629 A0662 A0705 A0731 A0827 B1404 C0229 E0152 F0018 G0001 H0158 H0190 H0200 J0001 K0001 M0135 N0001 P0024	
0453	Artiskok, rå	Artichoke, raw	A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1466 C0237 E0150 F0003 G0003 H0003 J0001 K0003 M0003 N0003 P0024	
0454	Ansjos, marineret, konserves	Anchovy, pickled, canned	A0267 A0460 A0634 A0666 A0717 A0727 A0803 B1554 C0267 E0150 F0001 G0001 H0190 J0123 K0001 M0001 N0001 P0024	
0455	Abrikos, konserves, let sukkerlage	Apricot, canned, light syrup pack	A0143 A0455 A0629 A0662 A0707 A0732 A0834 B1529 C0138 E0116 F0014 G0003 H0136 J0123 K0013 M0001 N0001 P0024	
0456	Abrikos, konserves, uden tilsat sukker	Apricot, canned, water pack	A0143 A0455 A0629 A0662 A0707 A0732 A0834 B1529 C0138 E0116 F0014 G0003 H0001 J0123 K0001 M0001 N0001 P0024	
0457	Bambusskud, rå	Bamboo shoots, raw	A0152 A0455 A0629 A0651 A0705 A0731 A0826 B1271 C0186 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024	
0458	Bambusskud, konserves, saltet	Bamboo shoots, canned, salted	A0152 A0455 A0629 A0662 A0705 A0731 A0827 B1271 C0186 E0001 F0014 G0003 H0367 J0123 K0018 M0001 N0001 P0024	
0459	Bambusskud, konserves, usaltet	Bamboo shoots, canned, nonsalted	A0152 A0455 A0629 A0662 A0705 A0731 A0827 B1271 C0186 E0001 F0014 G0003 H0001 J0123 K0017 M0001 N0001 P0024	
0460	Baked beans i tomatsovs, konserves	Beans, baked i tomato sauce, canned	A0152 A0455 A0629 A0662 A0705 A0731 A0827 B1567 C0133 E0150 F0014 G0005 H0350 J0123 K0037 M0151 N0024 P0024	
0461	Hirse, hele korn	Millet, whole-grain	A0125 A0457 A0631 A0683 A0696 A0729 A0814 B1285 C0155 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
0462	Fennikel, frø	Fennel seed	A0113 A0455 A0629 A0650 A0705 A0731 A0857 B1262 C0155 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0463	Sesamfrø, afskallede	Sesame seed, decorticated	A0260 A0467 A0629 A0652 A0703 A0735 A0823 B1226 C0134 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0464	Papaya, mamaja, træmelon, rå	Papaya, pawpaw, raw	A0143 A0455 A0629 A0672 A0707 A0732 A0833 B1249 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
0465	Kiwi, rå	Kiwi fruit, raw	A0143 A0455 A0629 A0673 A0707 A0732 A0833 B1664 C0139 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
0466	Jordbær i sukkerlage, konserves	Strawberries, canned	A0143 A0455 A0629 A0662 A0707 A0732 A0834 B1393 C0167 E0150 F0014 G0003 H0136 J0123 K0013 M0001 N0001 P0024	
0467	Jordbær, dybfrost, usukrede	Strawberries, frozen, unsweetened	A0143 A0455 A0629 A0671 A0707 A0732 A0833 B1393 C0167 E0150 F0003 G0003 H0001 J0136 K0003 M0001 N0001 P0024	
0468	Jordbær, dybfrost, sukrede	Strawberries, frozen, sweetened, whole	A0143 A0455 A0629 A0671 A0707 A0732 A0834 B1393 C0167 E0150 F0003 G0003 H0158 J0136 K0003 M0001 N0001 P0024	
0469	Pop corn, uspec.	Pop corn, oil and salt added	A0125 A0457 A0631 A0662 A0722 A0729 A0868 B1454 C0133 E0131 F0014 G0009 H0138 H0173 H0221 J0116 K0003 M0144 N0001 P0024	
0470	Squash, alle typer, rå	Squash, all varieties, raw	A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1208 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
0471	Kuller, rå	Haddock, raw	A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1441 C0268 E0150 F0003 G0003 H0001 J0131 K0003 M0001 N0001 P0024	
0472	Mineralvand, sodavand, tilsat sukker, uspec.	Soft drink, sugar added	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0136 H0150 H0175 J0001 K0003 M0106 N0004 P0024	
0473	Mineralvand, sodavand, uden tilsat sukker, uspec.	Soft drink, unsweetened, average values	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0108 H0117 H0150 H0175 J0001 K0003 M0106 N0004 P0024	
0474	Mineralvand, dansk vand o.lign.	Water, carbonated	A0241 A0465 A0639 A0709 A0734 A0844 B1288 C0005 E0123 F0003 G0003 H0175 J0001 K0003 M0106 N0040 P0024	
0475	Salat, mayonnaise-, italiensk	Italian mayonnaise salad	A0292 A0467 A0627 A0663 A0722 A0735 A0866 B1017 C0190 E0110 F0001 G0003 H0178 H0180 H0200 H0367 J0100 J0131 K0003 M0001 N0001 P0024	
0476	Salat, mayonnaise-, karry-	Curry mayonnaise salad	A0292 A0467 A0627 A0663 A0722 A0735 A0866 B1017 C0190 E0110 F0001 G0003 H0178 H0180 H0200 H0212 H0367 J0100 J0131 K0003 M0001 N0001 P0024	
0477	Salat, mayonnaise-, makrel-	Mackerel mayonnaise salad	A0292 A0467 A0627 A0663 A0722 A0735 A0866 B1017 C0190 E0110 F0001 G0003 H0153 H0178 H0180 H0200 H0367 J0100 J0131 K0003 M0001 N0001 P0024	
0478	Flæskesvær, snacks	Bacon crisps	A0228 A0467 A0633 A0666 A0722 A0735 A0868 B1136 C0193 E0115 F0014 G0025 H0117 H0158 J0001 K0003 M0001 N0001 P0024	
0479	Solsikkefrø, afskallede, tørrede	Sunflower seeds, decorticated, dried	A0260 A0455 A0629 A0662 A0703 A0730 A0823 B1547 C0134 E0150 F0001 G0001 H0138 J0116 K0003 M0001 N0001 P0024	
0480	Hørfrø, rå	Linseeds, raw	A0260 A0455 A0629 A0650 A0705 A0731 A0823 B1700 C0158 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0481	Hørfrøolie	Linseed oil	A0129 A0453 A0627 A0700 A0728 A0764 A0806 B1700 C0190 E0123 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024	
0482	Olivenolie	Olive oil	A0129 A0453 A0627 A0700 A0728 A0764 A0806 B1299 C0190 E0123 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024	
0483	Rødtunge, rå	Lemon sole, raw	A0267 A0460 A0634 A0717 A0727 A0747 A0802 B2647 C0265 E0150 F0003 G0003 H0001 J0131 K0003 M0001 N0001 P0024	
0484	Kikærter, tørrede, rå	Peas, chick/garbanzo, dry, raw	A0152 A0455 A0629 A0705 A0731 A0757 A0831 B1172 C0155 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0485	Mungbønner, tørrede, rå	Beans, mung, dried, raw	A0152 A0455 A0629 A0704 A0730 A0757 A0831 B1395 C0133 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0486	Sauce, hollandaise, konserves	Sauce hollandaise, canned	A0263 A0463 A0637 A0663 A0722 A0735 A0862 B1012 C0210 E0121 F0014 G0003 H0212 H0227 J0001 K0003 M0001 N0001 P0024	
0487	Hakkebøf, m/løg og brun sovs, uspec.	Hamburger, with onions and gravy, average values	A0150 A0459 A0633 A0666 A0714 A0726 A0862 B1161 C0268 E0147 F0001 G0003 H0349 J0001 K0034 M0001 N0001 P0024	
0488	Frikadelle, m/brun sovs, dybfrost	Meat balls, with brown sauce, frozen, ready-to-serve	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1136 C0125 E0147 F0022 G0001 H0001 J0132 K0034 M0001 N0001 P0024	
0489	Frikadelle, stegt, dybfrost	Meat balls, fried, frozen	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1136 C0125 E0147 F0022 G0001 H0001 J0132 K0003 M0001 N0001 P0024	
0490	Kødrand, dybfrost	Pork, minced and bound with flour and egg, boiled, frozen	A0221 A0459 A0633 A0667 A0714 A0726 A0799 B1136 C0103 E0147 F0001 G0001 H0001 J0132 K0003 M0001 N0001 P0024	
0491	Hare, forloren, dybfrost	Meat, minced and bound with flour and egg, boiled, frozen	A0150 A0459 A0633 A0666 A0714 A0726 A0799 B1134 C0268 E0147 F0022 G0003 H0186 H0212 H0227 H0242 J0132 K0001 M0001 N0001 P0024	
0492	Hjerte, svin, stegt, i flødesovs, dybfrost	Heart, pig, fried, in cream sauce, frozen	A0150 A0459 A0633 A0714 A0726 A0739 A0796 B1136 C0201 E0150 F0001 G0003 H0242 J0132 K0034 M0001 N0001 P0024	
0493	Kødboller i karrysovs, uspec.	Meat balls in curry sauce, average values	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1105 C0125 E0147 F0022 G0001 H0001 J0001 K0037 M0001 N0001 P0024	
0494	Gullasch, dybfrost	Goulash, frozen	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1161 C0268 E0152 F0022 G0003 H0001 J0132 K0036 M0001 N0001 P0024	
0495	Lever, svin, i flødesovs, dybfrost	Liver, pig, in cream sauce, frozen	A0150 A0459 A0633 A0714 A0726 A0739 A0796 B1136 C0176 E0150 F0001 G0003 H0001 J0132 K0033 M0001 N0001 P0024	
0496	Millionbøf, uspec.	Minced meat, spaghetti sauce type, average values	A0150 A0459 A0633 A0666 A0714 A0726 A0862 B1161 C0268 E0134 F0014 G0003 H0227 H0262 J0001 K0003 M0001 N0001 P0024	
0497	Svinekød i karrysovs, dybfrost	Pork in curry sauce, frozen	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1136 C0268 E0152 F0023 G0003 H0001 J0132 K0037 M0001 N0001 P0024	
0498	Gule ærter med flæsk, dybfrost	Pea soup with pork, frozen	A0172 A0467 A0641 A0663 A0722 A0735 A0832 B1338 C0119 E0108 F0022 G0001 H0191 J0132 K0034 M0001 N0001 P0024	
0499	Forårsrulle, dybfrost	Spring roll, frozen	A0172 A0467 A0641 A0663 A0722 A0735 A0822 B2071 C0150 E0147 F0022 G0003 H0117 H0191 H0319 J0132 K0003 M0001 N0001 P0024	
0500	Pizza, dybfrost, uspec.	Pizza, frozen, average values	A0100 A0467 A0641 A0663 A0722 A0735 A0822 B1312 C0208 E0105 F0001 G0005 H0107 H0143 H0212 H0227 H0253 J0136 K0003 M0001 N0001 P0024	
0501	Kuller, filet med champignonsovs, dybfrost	Haddock, fillet with mushroom sauce, frozen	A0267 A0460 A0634 A0717 A0727 A0747 A0804 B1441 C0268 E0150 F0001 G0003 H0001 J0132 K0037 M0001 N0001 P0024	
0502	Sukker, brun farin	Sugar, brown	A0118 A0462 A0636 A0662 A0697 A0733 A0836 B1370 C0156 E0143 F0001 G0003 H0138 H0150 H0224 J0145 K0003 M0001 N0001 P0024	
0503	Kaseinat, DMV EM6	Caseinate, DMV EM6	A0129 A0452 A0626 A0721 A0724 A0775 A0781 B1201 C0180 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0504	Krydderskinke, udbenet	Pork, ham, spiced, deboned	A0279 A0459 A0633 A0666 A0714 A0726 A0797 B1136 C0268 E0150 F0003 G0001 H0173 H0229 J0100 J0103 J0131 K0003 M0001 N0001 P0024 Z0024	
0505	Sauce, bearnaise, konserves	Sauce bearnaise, canned	A0263 A0463 A0637 A0663 A0722 A0735 A0858 B1012 C0210 E0121 F0014 G0003 H0186 H0212 H0227 J0110 K0003 M0194 N0001 P0024	
0506	Kaseinat, natrium-, Damipro RHV	Caseinate, sodium, DAMIPRO RHV	A0129 A0452 A0626 A0721 A0724 A0775 A0781 B1201 C0180 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0507	Skummetmælkspulver, erstatning, Mil-pro 35	Skimmed milk powder, substitute, Mil-pro 35	A0147 A0467 A0641 A0663 A0722 A0735 A0781 B1452 C0236 E0106 F0022 G0003 H0138 H0161 H0260 J0116 K0003 M0001 N0001 P0024	
0508	Skummetmælkspulver, erstatning, Danprolact	Skimmed milk powder, substitute, DANPROLACT	A0148 A0452 A0626 A0721 A0724 A0770 A0781 B1201 C0235 E0106 F0022 G0003 H0138 H0248 J0116 K0003 M0001 N0001 P0024	
0509	Sojaprotein, isoleret, Purina Protein 500 e	Soy protein isolate, Purina Protein 500 E	A0129 A0463 A0637 A0662 A0722 A0730 A0853 B1452 C0236 E0136 F0014 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0510	Sojaprotein, koncentrat, Danpro-HV	Soy protein concentrate, DANPRO-HV	A0129 A0463 A0637 A0662 A0722 A0730 A0853 B1452 C0236 E0136 F0014 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0511	Sojaprotein, koncentrat, tekstureret, Danprotex	Soy protein concentrate, textured, DANPROTEX	A0129 A0463 A0637 A0662 A0722 A0730 A0853 B1452 C0236 E0136 F0014 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0512	Sojaprotein, koncentrat, Procon 2000	Soy protein concentrate, PROCON 2000	A0129 A0463 A0637 A0662 A0722 A0730 A0853 B1452 C0236 E0136 F0014 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0513	Grønkål, konserves	Kale, canned	A0152 A0455 A0629 A0662 A0705 A0731 A0827 B1281 C0200 E0100 F0014 G0001 H0001 J0123 K0017 M0194 N0001 P0024	
0514	Vallepulver, tørret	Whey, sweet, dried	A0129 A0452 A0626 A0721 A0724 A0770 A0781 B1201 C0244 E0106 F0022 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0515	Valle	Whey, sweet, fluid	A0148 A0452 A0626 A0719 A0724 A0740 A0781 B1201 C0244 E0123 F0001 G0003 H0003 J0135 K0003 M0001 N0001 P0024	
0516	Gedemælk	Goat's milk	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B2611 C0235 E0130 F0018 G0003 H0001 J0131 J0135 K0003 M0001 N0001 P0024	
0517	Lammebrissel, rå	Sweatbread, lamb, raw	A0150 A0459 A0633 A0716 A0726 A0739 A0796 B1669 C0109 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
0518	Skorzonnerrod, rå	Salsify, black, raw	A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1551 C0239 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
0519	Wienerbrød, spandauer	Danish pastry, square	A0202 A0456 A0632 A0695 A0729 A0768 A0821 B1312 C0208 E0147 F0014 G0005 H0122 H0148 H0158 H0272 H0296 J0120 K0003 M0001 N0001 P0024	
0520	Wienerbrød, julekage	Danish pastry, christmas cake	A0202 A0456 A0632 A0695 A0729 A0768 A0821 B1312 C0208 E0147 F0014 G0005 H0148 H0158 H0272 H0364 J0120 K0003 M0001 N0001 P0024	
0521	Wienerbrød, smørkrans	Danish pastry, butter ring	A0202 A0456 A0632 A0695 A0729 A0768 A0821 B1312 C0208 E0147 F0014 G0005 H0148 H0158 H0272 H0364 J0120 K0003 M0001 N0001 P0024	
0522	Cheddar, 50+	Cheese, hard, Cheddar, danish	A0311 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0151 F0001 G0003 H0253 H0328 J0104 J0145 K0003 M0001 N0001 P0024	
0523	Mangofrugt, mangoblomme, mangga, rå	Mangos, raw	A0143 A0455 A0629 A0672 A0707 A0732 A0833 B1270 C0140 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024	
0524	Peberfrugt, konserves	Pepper, sweet, canned	A0152 A0455 A0629 A0662 A0705 A0731 A0827 B1250 C0139 E0152 F0014 G0003 H0173 J0123 K0017 M0194 N0001 P0024	
0525	Skærekage, sandkage	Sponge cake, pound cake	A0210 A0456 A0632 A0695 A0729 A0768 A0821 B1312 C0208 E0147 F0014 G0005 H0148 H0158 H0272 J0001 K0003 M0001 N0001 P0024	
0526	Koriander, frø	Coriander seed	A0113 A0463 A0637 A0653 A0705 A0731 A0857 B1381 C0158 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0527	Koriander, blade, tørrede	Coriander, leaf, dried	A0113 A0463 A0637 A0705 A0731 A0758 A0857 B1381 C0200 E0117 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
0528	Franskbrød	Bread, white	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0173 J0001 K0003 M0001 N0001 P0024	
0529	Grahamsbrød	Bread, wholemeal	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0133 E0147 F0014 G0005 H0148 H0173 J0001 K0003 M0001 N0001 P0024	
0530	Havregryn, uspec.	Oats, rolled, average values	A0125 A0457 A0631 A0683 A0696 A0729 A0814 B1219 C0134 E0100 F0022 G0003 H0138 H0239 J0116 K0003 M0001 N0001 P0024	
0531	Hvedemel	Wheat flour	A0149 A0457 A0631 A0683 A0693 A0729 A0813 B1312 C0208 E0106 F0003 G0003 H0138 J0003 K0003 M0120 N0039 P0024	
0532	Mariekiks	Bisquit, sweet	A0203 A0458 A0632 A0663 A0695 A0729 A0821 B1312 C0208 E0140 F0014 G0005 H0138 H0148 H0158 H0272 J0100 J0120 K0003 M0156 N0003 P0024	
0533	Knækbrød, hvede-, fint	Crispbread, knackebrot, wheat, fine	A0178 A0458 A0632 A0662 A0691 A0729 A0819 B1312 C0155 E0147 F0014 G0003 H0148 H0239 J0116 J0120 K0003 M0159 N0039 P0024 P0095	
0534	Rasp	Bread-crumbs	A0191 A0458 A0632 A0662 A0695 A0729 A0820 B1312 C0133 E0117 F0014 G0005 H0138 J0116 K0003 M0001 N0001 P0024	
0535	Rugbrød, lyst	Rye bread, light	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1313 C0133 E0147 F0014 G0005 H0148 H0256 H0367 H0430 J0120 K0003 M0001 N0001 P0024	
0536	Rugbrød, mørkt	Rye bread, dark	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1313 C0133 E0147 F0014 G0005 H0148 H0189 H0256 H0367 H0430 J0120 K0003 M0001 N0001 P0024	
0537	Rundstykke	Bread, roll, danish	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0173 J0120 K0003 M0001 N0001 P0024	
0538	Sigtebrød	Bread, white	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1313 C0208 E0147 F0014 G0005 H0148 H0256 H0319 H0367 J0120 K0003 M0001 N0001 P0024	
0539	Sigtemel	Rye-flour, wheat-flour, bolted	A0149 A0457 A0631 A0683 A0696 A0729 A0813 B2352 C0208 E0106 F0003 G0003 H0138 H0319 J0116 K0003 M0120 N0039 P0024	
0540	Småkage, uspec.	Sweet bisquit, cookie	A0203 A0458 A0632 A0663 A0695 A0729 A0821 B1312 C0208 E0140 F0014 G0005 H0117 H0158 H0186 H0271 J0120 J0145 K0003 M0001 N0001 P0024	
0541	Rugmel, groft, fuldkornsrugmel	Rye flour, dark, whole meal	A0149 A0457 A0631 A0696 A0729 A0761 A0813 B1313 C0208 E0117 F0003 G0003 H0138 J0145 K0003 M0001 N0001 P0024	
0542	Grahamsmel, fuldkornshvedemel	Wheat, flour, wholemeal	A0149 A0457 A0631 A0683 A0693 A0729 A0813 B1312 C0133 E0117 F0003 G0003 H0138 J0003 K0003 M0120 N0039 P0024	
0543	Bayonneskinke, udbenet	Pork, ham, bayonne style, deboned	A0279 A0459 A0633 A0666 A0714 A0726 A0797 B1136 C0268 E0150 F0003 G0001 H0253 J0100 J0103 J0131 K0003 M0001 N0001 P0024 Z0024	
0544	Spegepølse, oksekød	Sausage, beef salami	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1161 C0175 E0147 F0003 G0003 H0118 H0138 H0173 H0262 J0100 J0116 K0003 M0001 N0001 P0024	
0545	Pølse, bierwurst	Pork sausage, bierwurst	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0103 E0147 F0014 G0001 H0151 H0173 H0221 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0546	Pølse, tepølse	Pork/beef sausage, teewurst	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0164 E0147 F0022 G0001 H0138 H0151 H0172 H0173 J0100 J0116 J0131 J0135 K0001 M0004 N0004 P0024	
0547	Rullepølse, lammekød	Lamb, flank, spiced, cooked	A0150 A0459 A0633 A0667 A0714 A0726 A0798 B1669 C0103 E0150 F0014 G0001 H0151 H0221 H0367 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0548	Hamburgerryg, kogt	Pork, saddle, smoked, boiled	A0279 A0459 A0633 A0666 A0714 A0726 A0797 B1136 C0270 E0150 F0014 G0013 H0118 H0173 H0253 H0691 J0108 J0131 K0003 M0001 N0001 P0024 Z0031 Z0095	
0549	Salt kød	Veal, eye of round, salted, boiled	A0279 A0459 A0633 A0667 A0714 A0726 A0797 B1349 C0270 E0150 F0014 G0014 H0367 J0108 J0131 K0003 M0001 N0001 P0024 Z0024	
0550	Sprængt nakke, svinekød	Pork, neck, smoked, boiled	A0279 A0459 A0633 A0714 A0726 A0737 A0797 B1136 C0270 E0150 F0001 G0001 H0118 H0173 J0108 J0131 K0003 M0001 N0001 P0024 Z0043	
0551	Kogt oksebryst	Beef brisket, soaked in brine	A0279 A0459 A0633 A0666 A0714 A0726 A0797 B1161 C0270 E0150 F0014 G0013 H0173 J0108 J0131 J0135 K0003 M0001 N0001 P0024 Z0020	
0552	Pølse, cervelatpølse	Pork/beef sausage, saveloy type	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1105 C0269 E0105 F0014 G0013 H0229 H0262 H0306 J0131 J0135 K0003 M0001 N0001 P0024	
0553	Pålæg, skinkepølse	Pork, ham sausage	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0125 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0554	Pålæg, malakoffpølse	Pork sausage, malakoff	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0125 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0555	Pålæg, peberpølse	Pork sausage, pepper	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0125 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0556	Pølse, krakowpølse	Pork sausage, polony type	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0164 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0001 M0004 N0004 P0024	
0557	Pålæg, jagtpølse	Pork sausage, jagdwurst	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0125 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0001 M0001 N0001 P0024	
0558	Pålæg, paprikapølse	Pork sausage, paprika, saveloy type	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0125 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0559	Pålæg, sardelpølse	Pork sausage, anchovy, saveloy type	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0125 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0560	Pølse, bratwurst, thüringer	Pork sausage, Thüringer bratwurst	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0103 E0147 F0014 G0001 H0151 H0173 H0221 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0561	Pålæg, tungepølse	Sausage, tongue sausage, saveloy type	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0189 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0562	Leverpølse	Sausage, liver sausage	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0176 E0147 F0014 G0001 H0151 H0173 H0221 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0563	Pålæg, leverpølse, kalve-	Sausage, veal liver sausage	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1349 C0176 E0147 F0022 G0001 H0151 H0172 H0173 H0191 J0100 J0131 J0135 K0003 M0001 N0001 P0024	
0564	Skærekage, citronkage	Plain cake, lemon cake	A0210 A0456 A0632 A0695 A0729 A0768 A0821 B1012 C0210 E0105 F0014 G0005 H0117 H0147 H0152 H0186 H0351 J0001 K0003 M0001 N0001 P0024	
0565	Skærekage, chokoladekage/-pie	Plain cake, chocolate cake	A0210 A0456 A0632 A0695 A0729 A0768 A0821 B1012 C0210 E0146 F0014 G0005 H0117 H0119 H0184 H0186 H0231 H0319 J0001 K0003 M0001 N0001 P0024	
